input_name,brand_name,labeler_name,ndc11,ndc_description,pricing_unit,nadac_per_unit_2025,nadac_per_unit_2024,nadac_per_unit_2023,nadac_per_unit_2022
dupilumab,Dupixent,sanofi-aventis U.S. LLC,00024591802,,,,,,
dupilumab,,Genzyme Corporation,58468515101,,,,,,
dupilumab,,Genzyme Corporation,58468515001,,,,,,
dupilumab,,"Regeneron Pharmaceuticals, Inc.",61755094100,,,,,,
dupilumab,,"Regeneron Pharmaceuticals, Inc.",61755094000,,,,,,
dupilumab,Dupixent,sanofi-aventis U.S. LLC,00024591902,DUPIXENT 200 MG/1.14 ML PEN,ML,1688.56323,1608.23511,,
dupilumab,Dupixent,sanofi-aventis U.S. LLC,00024591920,,,,,,
dupilumab,Dupixent,sanofi-aventis U.S. LLC,00024591502,DUPIXENT 300 MG/2 ML PEN,ML,960.38764,917.48395,867.73855,818.62128
dupilumab,Dupixent,sanofi-aventis U.S. LLC,00024591520,,,,,,
dupilumab,Dupixent,sanofi-aventis U.S. LLC,00024591102,,,,,,
dupilumab,Dupixent,sanofi-aventis U.S. LLC,00024591120,,,,,,
durvalumab,,Boehringer Ingelheim Pharma GmbH and Co. KG,12714008701,,,,,,
durvalumab,,AstraZeneca AB,17228450001,,,,,,
durvalumab,,AstraZeneca AB,17228450002,,,,,,
durvalumab,,AstraZeneca AB,17228461105,,,,,,
durvalumab,,AstraZeneca AB,17228461106,,,,,,
durvalumab,IMFINZI,AstraZeneca Pharmaceuticals LP,00310450012,,,,,,
durvalumab,IMFINZI,AstraZeneca Pharmaceuticals LP,00310461150,,,,,,
durvalumab,,"Catalent Indiana, LLC",61434000210,,,,,,
durvalumab,,"Catalent Indiana, LLC",61434000209,,,,,,
durvalumab,,"Catalent Indiana, LLC",61434003802,,,,,,
durvalumab,,"SAMSUNG BIOLOGICS Co., Ltd.",71124003000,,,,,,
durvalumab,,AstraZeneca Pharmaceuticals LP,00310550000,,,,,,
eculizumab,,"Lonza Biologics Porrino, S.L.",42098000501,,,,,,
eculizumab,SOLIRIS,Alexion Pharmaceuticals Inc.,25682000101,,,,,,
eculizumab,,Patheon Italia S.p.A,68225004200,,,,,,
eculizumab,EPYSQLI,"Teva Pharmaceuticals USA, Inc.",51759020813,,,,,,
eculizumab,,Lonza Biologics Tuas Pte Ltd.,69438000101,,,,,,
eculizumab,,Samsung BioLogics Co. LTD,71124003400,,,,,,
eculizumab,BKEMV,Amgen Inc,55513018001,,,,,,
eculizumab-aagh,EPYSQLI,"Teva Pharmaceuticals USA, Inc.",51759020813,,,,,,
eculizumab-aeeb,BKEMV,Amgen Inc,55513018001,,,,,,
elotuzumab,EMPLICITI,"E.R. Squibb & Sons, L.L.C.",00003452211,,,,,,
elotuzumab,,Patheon Italia S.p.A.,68225024500,,,,,,
elotuzumab,,Patheon Italia S.p.A.,68225024600,,,,,,
elotuzumab,,"Lotte Biologics USA, LLC",83157229109,,,,,,
elotuzumab,EMPLICITI,"E.R. Squibb & Sons, L.L.C.",00003229111,,,,,,
elotuzumab,,Bristol-Myers Squibb Company,70409229109,,,,,,
elranatamab,Elrexfio,Pfizer Laboratories Div Pfizer Inc,00069449402,,,,,,
elranatamab,Elrexfio,U.S. Pharmaceuticals,63539025202,,,,,,
elranatamab,Elrexfio,Pfizer Laboratories Div Pfizer Inc,00069252202,,,,,,
elranatamab-bcmm,Elrexfio,Pfizer Laboratories Div Pfizer Inc,00069449402,,,,,,
elranatamab-bcmm,Elrexfio,U.S. Pharmaceuticals,63539025202,,,,,,
elranatamab-bcmm,Elrexfio,Pfizer Laboratories Div Pfizer Inc,00069252202,,,,,,
emapalumab,GAMIFANT,Swedish Orphan Biovitrum AB (publ),66658050101,,,,,,
emapalumab,GAMIFANT,Swedish Orphan Biovitrum AB (publ),66658052301,,,,,,
emapalumab,GAMIFANT,Swedish Orphan Biovitrum AB (publ),66658050501,,,,,,
emapalumab,GAMIFANT,Swedish Orphan Biovitrum AB (publ),66658051001,,,,,,
emapalumab,GAMIFANT,Swedish Orphan Biovitrum AB (publ),66658052201,,,,,,
emapalumab,GAMIFANT,Swedish Orphan Biovitrum AB (publ),66658052401,,,,,,
emapalumab,GAMIFANT,Swedish Orphan Biovitrum AB (publ),66658052501,,,,,,
emapalumab,,"Lonza Biologics, plc",17504001201,,,,,,
emapalumab,,"Lonza Biologics, plc",17504001202,,,,,,
emapalumab-lzsg,GAMIFANT,Swedish Orphan Biovitrum AB (publ),66658050101,,,,,,
emapalumab-lzsg,GAMIFANT,Swedish Orphan Biovitrum AB (publ),66658052301,,,,,,
emapalumab-lzsg,GAMIFANT,Swedish Orphan Biovitrum AB (publ),66658050501,,,,,,
emapalumab-lzsg,GAMIFANT,Swedish Orphan Biovitrum AB (publ),66658051001,,,,,,
emapalumab-lzsg,GAMIFANT,Swedish Orphan Biovitrum AB (publ),66658052201,,,,,,
emapalumab-lzsg,GAMIFANT,Swedish Orphan Biovitrum AB (publ),66658052401,,,,,,
emapalumab-lzsg,GAMIFANT,Swedish Orphan Biovitrum AB (publ),66658052501,,,,,,
emicizumab,,Samsung BioLogics Co. LTD,71124005400,,,,,,
emicizumab,,Samsung BioLogics Co. LTD,71124005700,,,,,,
emicizumab,Hemlibra,"Genentech, Inc.",50242092101,,,,,,
emicizumab,Hemlibra,"Genentech, Inc.",50242092001,,,,,,
emicizumab,,"Chugai Pharmaceutical Co., Ltd.",60422028001,,,,,,
emicizumab,Hemlibra,"Genentech, Inc.",50242092701,,,,,,
emicizumab,Hemlibra,"Genentech, Inc.",50242092201,,,,,,
emicizumab,,"Chugai Pharmaceutical Co., Ltd.",60422026001,,,,,,
emicizumab,,"Chugai Pharmaceutical Co., Ltd.",60422027001,,,,,,
emicizumab,Hemlibra,"Genentech, Inc.",50242092301,,,,,,
emicizumab,,"Chugai Pharmaceutical Co., Ltd.",60422029001,,,,,,
emicizumab,Hemlibra,"Genentech, Inc.",50242093001,,,,,,
emicizumab,,"Chugai Pharmaceutical Co., Ltd.",60422030201,,,,,,
emicizumab,,"Chugai Pharmaceutical Co., Ltd.",60422030202,,,,,,
emicizumab,,"SAMSUNG BIOLOGICS Co., Ltd.",71124000900,,,,,,
emicizumab,,"SAMSUNG BIOLOGICS Co., Ltd.",71124001000,,,,,,
emicizumab,,"SAMSUNG BIOLOGICS Co., Ltd.",71124001100,,,,,,
emicizumab,,"SAMSUNG BIOLOGICS Co., Ltd.",71124001200,,,,,,
enfortumab,,Lonza AG,49187021401,,,,,,
enfortumab,,BSP Pharmaceuticals S.p.A.,43624001401,,,,,,
enfortumab,,Bamboo US Bidco LCC,83703057073,,,,,,
enfortumab,,Bamboo US Bidco LCC,83703057173,,,,,,
enfortumab,,BSP Pharmaceuticals S.p.A.,43624002301,,,,,,
enfortumab,PADCEV EJFV,SEAGEN INC.,51144002001,,,,,,
enfortumab,PADCEV EJFV,SEAGEN INC.,51144003001,,,,,,
epcoritamab,,Rentschler Biopharma SE,64538000200,,,,,,
epcoritamab,EPKINLY,"Genmab US, Inc.",82705000201,,,,,,
epcoritamab,EPKINLY,"Genmab US, Inc.",82705001001,,,,,,
epcoritamab-bysp,,Rentschler Biopharma SE,64538000200,,,,,,
epcoritamab-bysp,EPKINLY,"Genmab US, Inc.",82705000201,,,,,,
epcoritamab-bysp,EPKINLY,"Genmab US, Inc.",82705001001,,,,,,
eptinezumab,Vyepti,Lundbeck Pharmaceuticals LLC,67386013051,,,,,,
eptinezumab,Vyepti,Lundbeck Pharmaceuticals LLC,67386013091,,,,,,
eptinezumab-jjmr,Vyepti,Lundbeck Pharmaceuticals LLC,67386013051,,,,,,
eptinezumab-jjmr,Vyepti,Lundbeck Pharmaceuticals LLC,67386013091,,,,,,
erenumab,AIMOVIG,Amgen Inc,55513084001,,,,,,
erenumab,AIMOVIG,Amgen Inc,55513084100,,,,,,
erenumab,AIMOVIG,Amgen Inc,55513084101,AIMOVIG 70 MG/ML AUTOINJECTOR,ML,738.50807,725.53066,712.19817,674.93583
erenumab,AIMOVIG,Amgen Inc,55513084201,,,,,,
erenumab,AIMOVIG,Amgen Inc,55513084300,,,,,,
erenumab,AIMOVIG,Amgen Inc,55513084301,AIMOVIG 140 MG/ML AUTOINJECTOR,ML,739.15841,725.15674,711.46525,675.05712
erenumab-aooe,AIMOVIG,Amgen Inc,55513084001,,,,,,
erenumab-aooe,AIMOVIG,Amgen Inc,55513084100,,,,,,
erenumab-aooe,AIMOVIG,Amgen Inc,55513084101,AIMOVIG 70 MG/ML AUTOINJECTOR,ML,738.50807,725.53066,712.19817,674.93583
erenumab-aooe,AIMOVIG,Amgen Inc,55513084201,,,,,,
erenumab-aooe,AIMOVIG,Amgen Inc,55513084300,,,,,,
erenumab-aooe,AIMOVIG,Amgen Inc,55513084301,AIMOVIG 140 MG/ML AUTOINJECTOR,ML,739.15841,725.15674,711.46525,675.05712
evinacumab,,"Regeneron Pharmaceuticals, Inc",61755091000,,,,,,
evinacumab,Evkeeza,"Regeneron Pharmaceuticals, Inc.",61755001001,,,,,,
evinacumab,Evkeeza,"Regeneron Pharmaceuticals, Inc.",61755001301,,,,,,
evolocumab,,Patheon Italia S.p.A.,68225008000,,,,,,
evolocumab,REPATHA,Amgen USA Inc.,72511039301,,,,,,
evolocumab,REPATHA,Amgen USA Inc.,72511039302,REPATHA 140 MG/ML SURECLICK,ML,276.41810,,,
evolocumab,REPATHA,Amgen USA Inc.,72511039396,,,,,,
evolocumab,REPATHA,Amgen USA Inc.,72511075001,REPATHA 140 MG/ML SYRINGE,ML,275.72753,270.88680,266.03388,251.21709
evolocumab,REPATHA,Amgen USA Inc.,72511050101,REPATHA 140 MG/ML SYRINGE,ML,275.72753,,,
evolocumab,REPATHA,Amgen USA Inc.,72511076002,REPATHA 140 MG/ML SURECLICK,ML,276.41810,271.20880,266.71248,251.85314
evolocumab,REPATHA,Amgen USA Inc.,72511076091,,,,,,
fam-trastuzumab,Enhertu,Daiichi Sankyo Inc.,65597040601,,,,,,
faricimab,VABYSMO,"Genentech, Inc.",50242009601,,,,,,
faricimab,VABYSMO,"Genentech, Inc.",50242009606,,,,,,
faricimab,VABYSMO,"Genentech, Inc.",50242009645,,,,,,
faricimab,VABYSMO,"Genentech, Inc.",50242009686,,,,,,
fremanezumab,AJOVY,"Teva Pharmaceuticals USA, Inc.",51759020210,AJOVY 225 MG/1.5 ML AUTOINJECT,ML,483.79281,470.67458,448.78557,427.40974
fremanezumab,AJOVY,"Teva Pharmaceuticals USA, Inc.",51759020211,,,,,,
fremanezumab,AJOVY,"Teva Pharmaceuticals USA, Inc.",51759020222,AJOVY 225 MG/1.5 ML AUTOINJECTOR (3 PACK),ML,482.27169,469.66339,449.11689,427.73037
fremanezumab,AJOVY,"Teva Pharmaceuticals USA, Inc.",51759020410,AJOVY 225 MG/1.5 ML SYRINGE,ML,484.19234,470.86464,447.98429,429.27320
fremanezumab,,"Lonza Biologics, Inc.",67643002801,,,,,,
fremanezumab-vfrm,AJOVY,"Teva Pharmaceuticals USA, Inc.",51759020210,AJOVY 225 MG/1.5 ML AUTOINJECT,ML,483.79281,470.67458,448.78557,427.40974
fremanezumab-vfrm,AJOVY,"Teva Pharmaceuticals USA, Inc.",51759020211,,,,,,
fremanezumab-vfrm,AJOVY,"Teva Pharmaceuticals USA, Inc.",51759020222,AJOVY 225 MG/1.5 ML AUTOINJECTOR (3 PACK),ML,482.27169,469.66339,449.11689,427.73037
fremanezumab-vfrm,AJOVY,"Teva Pharmaceuticals USA, Inc.",51759020410,AJOVY 225 MG/1.5 ML SYRINGE,ML,484.19234,470.86464,447.98429,429.27320
galcanezumab,EMGALITY,Eli Lilly and Company,00002237711,EMGALITY 120 MG/ML SYRINGE,ML,713.44721,680.58752,656.65972,630.62272
galcanezumab,,ImClone Systems LLC,73424055607,,,,,,
galcanezumab,EMGALITY,Eli Lilly and Company,00002143611,EMGALITY 120 MG/ML PEN,ML,713.79196,680.70964,654.60694,631.97186
galcanezumab,EMGALITY,Eli Lilly and Company,00002143661,,,,,,
galcanezumab,,Eli Lilly and Company,00002143600,,,,,,
galcanezumab,,Eli Lilly and Company,00002237700,,,,,,
galcanezumab,,Eli Lilly and Company,00002311500,,,,,,
galcanezumab,EMGALITY,Eli Lilly and Company,00002311509,EMGALITY 300 MG DOSE (100 MG/ML X 3 SYRINGES),ML,594.31194,567.91637,545.81250,524.69702
galcanezumab-gnlm,EMGALITY,Eli Lilly and Company,00002237711,EMGALITY 120 MG/ML SYRINGE,ML,713.44721,680.58752,656.65972,630.62272
galcanezumab-gnlm,EMGALITY,Eli Lilly and Company,00002143611,EMGALITY 120 MG/ML PEN,ML,713.79196,680.70964,654.60694,631.97186
galcanezumab-gnlm,EMGALITY,Eli Lilly and Company,00002143661,,,,,,
galcanezumab-gnlm,,Eli Lilly and Company,00002143600,,,,,,
galcanezumab-gnlm,,Eli Lilly and Company,00002237700,,,,,,
galcanezumab-gnlm,,Eli Lilly and Company,00002311500,,,,,,
galcanezumab-gnlm,EMGALITY,Eli Lilly and Company,00002311509,EMGALITY 300 MG DOSE (100 MG/ML X 3 SYRINGES),ML,594.31194,567.91637,545.81250,524.69702
garadacimab,ANDEMBRY,CSL,63833092501,,,,,,
gemtuzumab,Mylotarg,"Wyeth Pharmaceuticals LLC, a subsidiary of Pfizer Inc.",00008451001,,,,,,
glofitamab,Columvi,"Genentech, Inc.",50242012501,,,,,,
glofitamab,Columvi,"Genentech, Inc.",50242012701,,,,,,
golimumab,Simponi,"Janssen Biotech, Inc.",57894007001,SIMPONI 50 MG/0.5 ML SYRINGE,ML,12359.28000,11888.32889,,
golimumab,Simponi,"Janssen Biotech, Inc.",57894007002,SIMPONI 50 MG/0.5 ML PEN INJEC,ML,12356.68364,11864.05130,11418.02856,10843.33197
golimumab,Simponi,"Janssen Biotech, Inc.",57894007089,,,,,,
golimumab,Simponi,"Janssen Biotech, Inc.",57894007090,,,,,,
golimumab,Simponi,"Janssen Biotech, Inc.",57894007101,,,,,,
golimumab,Simponi,"Janssen Biotech, Inc.",57894007102,SIMPONI 100 MG/ML PEN INJECTOR,ML,7091.63104,6818.87600,,
golimumab,Simponi,"Janssen Biotech, Inc.",57894007189,,,,,,
golimumab,Simponi,"Janssen Biotech, Inc.",57894007190,,,,,,
golimumab,SIMPONI ARIA,"Janssen Biotech, Inc.",57894035001,,,,,,
golimumab,SIMPONI ARIA,"Janssen Biotech, Inc.",57894035089,,,,,,
golimumab,,Janssen Pharmaceutical Sciences Unlimited Company,65267089900,,,,,,
guselkumab,,Biogen Inc.,64406056001,,,,,,
guselkumab,TREMFYA,"Janssen Biotech, Inc.",57894065002,,,,,,
guselkumab,TREMFYA,"Janssen Biotech, Inc.",57894064001,TREMFYA 100 MG/ML SYRINGE,ML,14066.41455,13361.82750,,
guselkumab,TREMFYA,"Janssen Biotech, Inc.",57894064004,,,,,,
guselkumab,TREMFYA,"Janssen Biotech, Inc.",57894064006,,,,,,
guselkumab,TREMFYA,"Janssen Biotech, Inc.",57894064011,TREMFYA 100 MG/ML ONE-PRESS,ML,14063.16955,13350.90031,12851.49810,12239.52200
guselkumab,TREMFYA,"Janssen Biotech, Inc.",57894064099,,,,,,
guselkumab,TREMFYA,"Janssen Biotech, Inc.",57894065102,TREMFYA 200 MG/2 ML PEN,ML,6999.68600,,,
guselkumab,TREMFYA,"Janssen Biotech, Inc.",57894065104,,,,,,
guselkumab,TREMFYA,"Janssen Biotech, Inc.",57894065122,,,,,,
guselkumab,TREMFYA,"Janssen Biotech, Inc.",57894065192,,,,,,
ibalizumab,TROGARZO,Theratechnologies Inc.,62064012202,,,,,,
ibalizumab,,Samsung BioLogics Co. LTD,71124002400,,,,,,
ibalizumab,,"WuXi Biologics Co., Ltd.",71851000101,,,,,,
ibalizumab,,"SAMSUNG BIOLOGICS Co., Ltd.",71124005000,,,,,,
ibritumomab,Zevalin,Acrotech Biopharma Inc,72893000704,,,,,,
idarucizumab,,Boehringer Ingelheim Pharma GmbH and Co. KG,12714019550,,,,,,
idarucizumab,,Boehringer Ingelheim Pharma GmbH and Co. KG,12714019650,,,,,,
idarucizumab,Praxbind,"Boehringer Ingelheim Pharmaceuticals, Inc.",00597019705,,,,,,
inebilizumab,UPLIZNA,"Horizon Therapeutics USA, Inc.",75987015003,,,,,,
infliximab,,Boehringer Ingelheim Pharma GmbH and Co. KG,12714008840,,,,,,
infliximab,AVSOLA,"Amgen, Inc",55513067001,,,,,,
infliximab,AVSOLA,"Amgen, Inc",55513067021,,,,,,
infliximab,,Patheon Italia S.p.A.,68225007201,,,,,,
infliximab,,Patheon Italia S.p.A.,68225007202,,,,,,
infliximab,,Patheon Italia S.p.A.,68225008800,,,,,,
infliximab,,"CELLTRION, Inc.",32228000101,,,,,,
infliximab,,"CELLTRION, Inc.",32228000103,,,,,,
infliximab,,"CELLTRION, Inc.",32228000201,,,,,,
infliximab,,"CELLTRION, Inc.",32228000202,,,,,,
infliximab,,"CELLTRION, Inc.",32228000203,,,,,,
infliximab,,"CELLTRION, Inc.",32228000204,,,,,,
infliximab,,"CELLTRION, Inc",32228001901,,,,,,
infliximab,ZYMFENTRA,CELLTRION USA Inc.,72606002501,,,,,,
infliximab,ZYMFENTRA,CELLTRION USA Inc.,72606002502,,,,,,
infliximab,ZYMFENTRA,CELLTRION USA Inc.,72606002503,,,,,,
infliximab,ZYMFENTRA,CELLTRION USA Inc.,72606002504,,,,,,
infliximab,ZYMFENTRA,CELLTRION USA Inc.,72606002505,,,,,,
infliximab,ZYMFENTRA,CELLTRION USA Inc.,72606002506,,,,,,
infliximab,ZYMFENTRA,CELLTRION USA Inc.,72606002507,,,,,,
infliximab,ZYMFENTRA,CELLTRION USA Inc.,72606002508,,,,,,
infliximab,ZYMFENTRA,CELLTRION USA Inc.,72606002509,,,,,,
infliximab,ZYMFENTRA,CELLTRION USA Inc.,72606002510,,,,,,
infliximab,ZYMFENTRA,CELLTRION USA Inc.,72606002511,,,,,,
infliximab,ZYMFENTRA,CELLTRION USA Inc.,72606002512,,,,,,
infliximab,ZYMFENTRA,CELLTRION USA Inc.,72606004701,,,,,,
infliximab,REMICADE,"Janssen Biotech, Inc.",57894003001,REMICADE 100 MG VIAL,EA,1135.96600,1135.96600,,
infliximab,,"SAMSUNG BIOLOGICS Co., Ltd.",71124000400,,,,,,
infliximab,,"SAMSUNG BIOLOGICS Co., Ltd.",71124000800,,,,,,
infliximab,INFLIXIMAB,"Janssen Biotech, Inc.",57894016001,,,,,,
infliximab,,"Lonza Biologics, Inc.",67643001201,,,,,,
infliximab,,"Lonza Biologics, Inc.",67643001202,,,,,,
infliximab,,Samsung BioLogics Co. LTD,71124003100,,,,,,
infliximab,Renflexis,Organon LLC,78206016201,,,,,,
infliximab,,Janssen Pharmaceutical Sciences Unlimited Company,65267089800,,,,,,
infliximab,INFLECTRA,Pfizer Laboratories Div Pfizer Inc,00069080901,INFLECTRA 100 MG VIAL,EA,491.54571,504.52167,,
infliximab-axxq,AVSOLA,"Amgen, Inc",55513067001,,,,,,
infliximab-axxq,AVSOLA,"Amgen, Inc",55513067021,,,,,,
infliximab-dyyb,,"CELLTRION, Inc.",32228000101,,,,,,
infliximab-dyyb,,"CELLTRION, Inc.",32228000103,,,,,,
infliximab-dyyb,,"CELLTRION, Inc.",32228000201,,,,,,
infliximab-dyyb,,"CELLTRION, Inc.",32228000202,,,,,,
infliximab-dyyb,,"CELLTRION, Inc.",32228000203,,,,,,
infliximab-dyyb,,"CELLTRION, Inc.",32228000204,,,,,,
infliximab-dyyb,,"CELLTRION, Inc",32228001901,,,,,,
infliximab-dyyb,ZYMFENTRA,CELLTRION USA Inc.,72606002501,,,,,,
infliximab-dyyb,ZYMFENTRA,CELLTRION USA Inc.,72606002502,,,,,,
infliximab-dyyb,ZYMFENTRA,CELLTRION USA Inc.,72606002503,,,,,,
infliximab-dyyb,ZYMFENTRA,CELLTRION USA Inc.,72606002504,,,,,,
infliximab-dyyb,ZYMFENTRA,CELLTRION USA Inc.,72606002505,,,,,,
infliximab-dyyb,ZYMFENTRA,CELLTRION USA Inc.,72606002506,,,,,,
infliximab-dyyb,ZYMFENTRA,CELLTRION USA Inc.,72606002507,,,,,,
infliximab-dyyb,ZYMFENTRA,CELLTRION USA Inc.,72606002508,,,,,,
infliximab-dyyb,ZYMFENTRA,CELLTRION USA Inc.,72606002509,,,,,,
infliximab-dyyb,ZYMFENTRA,CELLTRION USA Inc.,72606002510,,,,,,
infliximab-dyyb,ZYMFENTRA,CELLTRION USA Inc.,72606002511,,,,,,
infliximab-dyyb,ZYMFENTRA,CELLTRION USA Inc.,72606002512,,,,,,
infliximab-dyyb,ZYMFENTRA,CELLTRION USA Inc.,72606004701,,,,,,
infliximab-dyyb,INFLECTRA,Pfizer Laboratories Div Pfizer Inc,00069080901,INFLECTRA 100 MG VIAL,EA,491.54571,504.52167,,
inotuzumab,Besponsa,"Wyeth Pharmaceuticals LLC, a subsidiary of Pfizer Inc.",00008010001,,,,,,
ipilimumab,YERVOY,"E.R. Squibb & Sons, L.L.C.",00003232711,,,,,,
ipilimumab,,"Lotte Biologics USA, LLC",83157232709,,,,,,
ipilimumab,YERVOY,"E.R. Squibb & Sons, L.L.C.",00003232822,,,,,,
ipilimumab,,"SAMSUNG BIOLOGICS Co., Ltd.",71124000100,,,,,,
ipilimumab,,Samsung BioLogics Co. LTD,71124002000,,,,,,
ipilimumab,,Samsung BioLogics Co. LTD,71124002100,,,,,,
ipilimumab,,"SAMSUNG BIOLOGICS Co., Ltd.",71124002200,,,,,,
isatuximab,Sarclisa,Sanofi-Aventis U.S. LLC,00024065601,,,,,,
isatuximab,Sarclisa,Sanofi-Aventis U.S. LLC,00024065401,,,,,,
isatuximab,,"Lonza Biologics, Inc.",67643003201,,,,,,
ixekizumab,TALTZ,Eli Lilly and Company,00002144509,TALTZ 80 MG/ML AUTOINJECTOR (3-PACK),ML,7020.13270,6685.84067,,
ixekizumab,TALTZ,Eli Lilly and Company,00002144511,TALTZ 80 MG/ML AUTOINJECTOR,ML,6997.66167,6681.55068,,
ixekizumab,TALTZ,Eli Lilly and Company,00002144527,TALTZ 80 MG/ML AUTOINJECTOR (2-PACK),ML,7081.78167,6673.48182,,
ixekizumab,TALTZ,Eli Lilly and Company,00002144561,,,,,,
ixekizumab,TALTZ,Eli Lilly and Company,00002890011,,,,,,
ixekizumab,TALTZ,Eli Lilly and Company,00002772411,TALTZ 80 MG/ML SYRINGE,ML,7049.58844,6713.89375,,
ixekizumab,TALTZ,Eli Lilly and Company,00002772499,,,,,,
ixekizumab,,Patheon Manufacturing Services LLC,63552028000,,,,,,
ixekizumab,TALTZ,Eli Lilly and Company,00002890511,,,,,,
ixekizumab,,Eli Lilly Kinsale Limited,63419053606,,,,,,
ixekizumab,,Eli Lilly Kinsale Limited,63419053608,,,,,,
lanadelumab,,Rentschler Biopharma SE,64538064400,,,,,,
lanadelumab,TAKHZYRO,"Takeda Pharmaceuticals America, Inc.",47783064401,,,,,,
lanadelumab,TAKHZYRO,"Takeda Pharmaceuticals America, Inc.",47783064501,,,,,,
lanadelumab,TAKHZYRO,"Takeda Pharmaceuticals America, Inc.",47783064601,,,,,,
lanadelumab-flyo,,Rentschler Biopharma SE,64538064400,,,,,,
lanadelumab-flyo,TAKHZYRO,"Takeda Pharmaceuticals America, Inc.",47783064401,,,,,,
lanadelumab-flyo,TAKHZYRO,"Takeda Pharmaceuticals America, Inc.",47783064501,,,,,,
lanadelumab-flyo,TAKHZYRO,"Takeda Pharmaceuticals America, Inc.",47783064601,,,,,,
lebrikizumab,EBGLYSS,Eli Lilly and Company,00002779711,,,,,,
lebrikizumab,EBGLYSS,Eli Lilly and Company,00002779761,,,,,,
lebrikizumab,,"SAMSUNG BIOLOGICS Co., Ltd.",71124002801,,,,,,
lebrikizumab,,"SAMSUNG BIOLOGICS Co., Ltd.",71124002800,,,,,,
lebrikizumab,,LONZA BIOLOGICS TUAS PTE. LTD.,69438001401,,,,,,
lebrikizumab,EBGLYSS,Eli Lilly and Company,00002777211,EBGLYSS 250 MG/2 ML PEN,ML,1710.29100,,,
lebrikizumab,EBGLYSS,Eli Lilly and Company,00002777262,,,,,,
lebrikizumab-lbkz,EBGLYSS,Eli Lilly and Company,00002779711,,,,,,
lebrikizumab-lbkz,EBGLYSS,Eli Lilly and Company,00002779761,,,,,,
lebrikizumab-lbkz,EBGLYSS,Eli Lilly and Company,00002777211,EBGLYSS 250 MG/2 ML PEN,ML,1710.29100,,,
lebrikizumab-lbkz,EBGLYSS,Eli Lilly and Company,00002777262,,,,,,
lecanemab,,Terumo Corporation,53877090101,,,,,,
lecanemab,,Terumo Corporation,53877090201,,,,,,
lecanemab,LECANEMAB AUTOINJECTOR,Eisai Inc.,62856022001,,,,,,
lecanemab,LEQEMBI,Eisai Inc.,62856021201,,,,,,
lecanemab,LEQEMBI,Eisai Inc.,62856021501,,,,,,
lecanemab,,Biogen Inc.,64406020010,,,,,,
lecanemab,,Biogen Inc.,64406033001,,,,,,
lecanemab,,Biogen Inc.,64406033002,,,,,,
lecanemab-irmb,LECANEMAB AUTOINJECTOR,Eisai Inc.,62856022001,,,,,,
linvoseltamab,,"Regeneron Pharmaceuticals, Inc.",61755095400,,,,,,
linvoseltamab,LYNOZYFIC,"Regeneron Pharmaceuticals, Inc.",61755005601,,,,,,
linvoseltamab,LYNOZYFIC,"Regeneron Pharmaceuticals, Inc.",61755005401,,,,,,
linvoseltamab-gcpt,LYNOZYFIC,"Regeneron Pharmaceuticals, Inc.",61755005601,,,,,,
linvoseltamab-gcpt,LYNOZYFIC,"Regeneron Pharmaceuticals, Inc.",61755005401,,,,,,
loncastuximab,,BSP Pharmaceuticals S.p.A.,43624000401,,,,,,
loncastuximab,ZYNLONTA,"ADC Therapeutics America, Inc.",79952011001,,,,,,
maftivimab,,"Regeneron Pharmaceuticals, Inc.",61755096100,,,,,,
maftivimab,,"Regeneron Pharmaceuticals, Inc.",61755096400,,,,,,
maftivimab,,"Regeneron Pharmaceuticals, Inc.",61755096401,,,,,,
maftivimab,,"Catalent Indiana, LLC",61434005200,,,,,,
maftivimab,Inmazeb,"Regeneron Pharmaceuticals, Inc.",61755001801,,,,,,
maftivimab,Inmazeb,"Regeneron Pharmaceuticals, Inc.",61755001901,,,,,,
margetuximab,MARGENZA,"MacroGenics, Inc",74527002202,,,,,,
margetuximab,MARGENZA,"MacroGenics, Inc",74527002203,,,,,,
margetuximab-cmkb,MARGENZA,"MacroGenics, Inc",74527002202,,,,,,
margetuximab-cmkb,MARGENZA,"MacroGenics, Inc",74527002203,,,,,,
marstacimab,HYMPAVZI,Pfizer Laboratories Div Pfizer Inc,00069215101,,,,,,
marstacimab,HYMPAVZI,Pfizer Laboratories Div Pfizer Inc,00069151001,,,,,,
marstacimab-hncq,HYMPAVZI,Pfizer Laboratories Div Pfizer Inc,00069215101,,,,,,
marstacimab-hncq,HYMPAVZI,Pfizer Laboratories Div Pfizer Inc,00069151001,,,,,,
mepolizumab,Nucala,GlaxoSmithKline LLC,00173090442,,,,,,
mepolizumab,,GlaxoSmithKline LLC,58437000401,,,,,,
mepolizumab,,GlaxoSmithKline LLC,58437000901,,,,,,
mepolizumab,,GlaxoSmithKline LLC,49401001291,,,,,,
mepolizumab,Nucala,GlaxoSmithKline LLC,00173088101,,,,,,
mepolizumab,Nucala,GlaxoSmithKline LLC,00173088161,,,,,,
mepolizumab,Nucala,GlaxoSmithKline LLC,00173089201,,,,,,
mepolizumab,Nucala,GlaxoSmithKline LLC,00173089242,,,,,,
mepolizumab,Nucala,GlaxoSmithKline LLC,00173089261,,,,,,
mepolizumab,Nucala,GlaxoSmithKline LLC,00173089263,,,,,,
